,Unnamed: 0,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,Year
10936,10936,475276,http://www.imdb.com/title/tt475276,United 93,7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1Nzc3NjAwOF5BMl5BanBnXkFtZTcwNzYzMjYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10937,10937,430634,http://www.imdb.com/title/tt430634,Stick It,6.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDAzMDgzMF5BMl5BanBnXkFtZTcwNzc1ODQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10947,10947,327084,http://www.imdb.com/title/tt327084,Over the Hedge,6.8,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMTQxNTcwOF5BMl5BanBnXkFtZTcwMzQ1NzUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10948,10948,364955,http://www.imdb.com/title/tt364955,Art School Confidential,6.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2Nzg0NjQwM15BMl5BanBnXkFtZTcwODgxNDgzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",2006
10949,10949,409182,http://www.imdb.com/title/tt409182,Poseidon,5.6,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTMwODM2Nl5BMl5BanBnXkFtZTYwMDY5NjU3._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10950,10950,382625,http://www.imdb.com/title/tt382625,The Da Vinci Code,6.6,Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10951,10951,376994,http://www.imdb.com/title/tt376994,X-Men: The Last Stand,6.7,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1NTg2ODA2Nl5BMl5BanBnXkFtZTcwMDc2MjEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10952,10952,452594,http://www.imdb.com/title/tt452594,The Break-Up,5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM1YjVhNTMtZTEyZi00ODk3LWI4NDItZWUyZTA1ODM3Zjk4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10953,10953,438315,http://www.imdb.com/title/tt438315,Peaceful Warrior,7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMDkyMTIwN15BMl5BanBnXkFtZTcwNjQ3MTkzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10956,10956,415949,http://www.imdb.com/title/tt415949,Keeping Up with the Steins,5.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ0OTE5MjA5N15BMl5BanBnXkFtZTcwNTk4NzczMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",2006
10957,10957,317219,http://www.imdb.com/title/tt317219,Cars,7.1,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10976,10976,466909,http://www.imdb.com/title/tt466909,The Omen,5.5,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5Nzg1MDUxNV5BMl5BanBnXkFtZTcwNzA5MjA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10978,10978,457510,http://www.imdb.com/title/tt457510,Nacho Libre,5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTQxNTk4NV5BMl5BanBnXkFtZTcwNDQzMjYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10979,10979,410297,http://www.imdb.com/title/tt410297,The Lake House,6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMTgxNDI3MV5BMl5BanBnXkFtZTcwMzIxMTIzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10980,10980,389860,http://www.imdb.com/title/tt389860,Click,6.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyODM5MzY2N15BMl5BanBnXkFtZTcwNjcyMTIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10985,10985,458352,http://www.imdb.com/title/tt458352,The Devil Wears Prada,6.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNjk4Njc3NV5BMl5BanBnXkFtZTcwNDkyMTEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10986,10986,383574,http://www.imdb.com/title/tt383574,Pirates of the Caribbean: Dead Man's Chest,7.3,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwODc1MTMxM15BMl5BanBnXkFtZTYwMDg1NzY3._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10987,10987,463034,http://www.imdb.com/title/tt463034,"You, Me and Dupree",5.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxOTg0MzczOV5BMl5BanBnXkFtZTcwODk1MTQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10988,10988,424345,http://www.imdb.com/title/tt424345,Clerks II,7.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BODg1MzY2NDY0OF5BMl5BanBnXkFtZTcwNDgyMzQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10989,10989,452637,http://www.imdb.com/title/tt452637,Lady in the Water,5.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTc0NTk5M15BMl5BanBnXkFtZTcwMDE5NzkyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10990,10990,465624,http://www.imdb.com/title/tt465624,My Super Ex-Girlfriend,5.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTA4OTYyMl5BMl5BanBnXkFtZTcwMzU4NDQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10996,10996,437179,http://www.imdb.com/title/tt437179,See No Evil,5.1,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3MTgxNDI1MV5BMl5BanBnXkFtZTcwMTkzMjYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
10997,10997,422720,http://www.imdb.com/title/tt422720,Marie Antoinette,6.4,Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTk1NzY5NV5BMl5BanBnXkFtZTcwOTMzNDgzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",2006
11000,11000,489037,http://www.imdb.com/title/tt489037,Who Killed the Electric Car?,7.7,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MTM0MTA2N15BMl5BanBnXkFtZTcwMTk1OTIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11003,11003,497116,http://www.imdb.com/title/tt497116,An Inconvenient Truth,7.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg3NjYxMjM5OF5BMl5BanBnXkFtZTcwMzQzMDA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11006,11006,469916,http://www.imdb.com/title/tt469916,Hollow Man II,4.4,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNzEyMTIzMV5BMl5BanBnXkFtZTgwMDAzNjAwNzE@._V1_UY268_CR9,0,182,268_AL_.jpg",2006
11009,11009,398839,http://www.imdb.com/title/tt398839,Cattle Call,3.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MTg3NDA2Ml5BMl5BanBnXkFtZTcwODc2ODk5NA@@._V1_UY268_CR9,0,182,268_AL_.jpg",2006
11012,11012,475293,http://www.imdb.com/title/tt475293,High School Musical,5.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NzMzMDM3Nl5BMl5BanBnXkFtZTcwNjgzMjU0MQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",2006
11029,11029,446059,http://www.imdb.com/title/tt446059,Fearless,7.7,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmIxOTg0NWUtYWI2NC00Y2Y3LTgyYzItOGUxNjE3ZTgwMGEyL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",2006
11032,11032,463985,http://www.imdb.com/title/tt463985,The Fast and the Furious: Tokyo Drift,6.0,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NTMxODEyNV5BMl5BanBnXkFtZTcwMDgxMjA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11033,11033,455499,http://www.imdb.com/title/tt455499,Garfield: A Tail of Two Kitties,5.0,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNTcyOTQ5MV5BMl5BanBnXkFtZTYwMTY2NjU3._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11039,11039,456020,http://www.imdb.com/title/tt456020,Waist Deep,5.9,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ3OTkxNTgyN15BMl5BanBnXkFtZTcwMjA0ODQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11045,11045,348150,http://www.imdb.com/title/tt348150,Superman Returns,6.1,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzA5MjI0Nl5BMl5BanBnXkFtZTcwMTEwNzMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11047,11047,468094,http://www.imdb.com/title/tt468094,The Road to Guantanamo,7.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2Njk1NDg0MV5BMl5BanBnXkFtZTcwMzQ2MTMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11050,11050,422861,http://www.imdb.com/title/tt422861,The Oh in Ohio,5.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2MjM1OTk1OF5BMl5BanBnXkFtZTcwNzE2NzYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11051,11051,449059,http://www.imdb.com/title/tt449059,Little Miss Sunshine,7.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11053,11053,489707,http://www.imdb.com/title/tt489707,Forgiving Dr. Mengele,7.1,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MTg2NzYwMV5BMl5BanBnXkFtZTcwMDk2MDg0MQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",2006
11065,11065,449467,http://www.imdb.com/title/tt449467,Babel,7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMzg4NTIyOF5BMl5BanBnXkFtZTcwNjM3MzgzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11068,11068,430674,http://www.imdb.com/title/tt430674,The Thief Lord,6.0,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MjAyMjAxMl5BMl5BanBnXkFtZTcwMjcwMDIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2006
11070,11070,432637,http://www.imdb.com/title/tt432637,Krrish,6.3,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGVlYjM2NjMtZWUzZC00MDhhLTk3ZjktOTIxOTY3YzNkODQ4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR9,0,182,268_AL_.jpg",2006
11075,11075,492912,http://www.imdb.com/title/tt492912,Subject Two,5.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxOTQyNDk3N15BMl5BanBnXkFtZTcwMzE4MTMzMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",2006
11079,11079,492506,http://www.imdb.com/title/tt492506,Wordplay,7.4,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDY0NDkxMl5BMl5BanBnXkFtZTcwOTk1NzczMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",2006
11082,11082,430304,http://www.imdb.com/title/tt430304,Littleman,4.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NTA3MjI3NV5BMl5BanBnXkFtZTcwNTI1ODYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11088,11088,415778,http://www.imdb.com/title/tt415778,End Game,5.1,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5OTQ1NTczMl5BMl5BanBnXkFtZTcwNzg0MjczMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",2006
11092,11092,385880,http://www.imdb.com/title/tt385880,Monster House,6.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNjE1NDg1N15BMl5BanBnXkFtZTcwOTg2NTMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11094,11094,498199,http://www.imdb.com/title/tt498199,Tylko mnie kochaj,4.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NjMwMDA2N15BMl5BanBnXkFtZTcwMjI4ODQ3Mg@@._V1_UY268_CR5,0,182,268_AL_.jpg",2006
11098,11098,417148,http://www.imdb.com/title/tt417148,Snakes on a Plane,5.6,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDY3ODM2YTgtYTU5NC00MTE4LTkzNjktMzNhZWZmMzJjMWRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11099,11099,457513,http://www.imdb.com/title/tt457513,Scoop,6.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjYzOTMwNV5BMl5BanBnXkFtZTcwMjM0NTQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11100,11100,415306,http://www.imdb.com/title/tt415306,Talladega Nights: The Ballad of Ricky Bobby,6.6,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzAzOTk1OTIyM15BMl5BanBnXkFtZTcwNDIzNTQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11101,11101,477347,http://www.imdb.com/title/tt477347,Night at the Museum,6.4,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyOTM4MDMxN15BMl5BanBnXkFtZTcwODg5NTQzMw@@._V1_UY268_CR0,0,182,268_AL_.jpg",2006
11102,11102,469641,http://www.imdb.com/title/tt469641,World Trade Center,6.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzE5ODEwOV5BMl5BanBnXkFtZTcwMzM3MzIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11103,11103,420223,http://www.imdb.com/title/tt420223,Stranger Than Fiction,7.6,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MjA3MTY2Ml5BMl5BanBnXkFtZTcwNTMzNzYzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11107,11107,464184,http://www.imdb.com/title/tt464184,Samoan Wedding,6.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MTk2MDQ1N15BMl5BanBnXkFtZTcwMDE0MDczMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11108,11108,430357,http://www.imdb.com/title/tt430357,Miami Vice,6.0,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MDQ5MTkxMV5BMl5BanBnXkFtZTcwMTU4MzUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11109,11109,455958,http://www.imdb.com/title/tt455958,The Groomsmen,6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyOTUzNDA1M15BMl5BanBnXkFtZTcwMDIxNjQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11116,11116,454921,http://www.imdb.com/title/tt454921,The Pursuit of Happyness,8.0,Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11118,11118,455967,http://www.imdb.com/title/tt455967,John Tucker Must Die,5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MDkwODQ3OV5BMl5BanBnXkFtZTcwNTE4NDQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11119,11119,429589,http://www.imdb.com/title/tt429589,The Ant Bully,5.9,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTYwMzQzNl5BMl5BanBnXkFtZTcwNDM1MjMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11130,11130,479884,http://www.imdb.com/title/tt479884,Crank,7.0,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjg0NjAxNDY4MV5BMl5BanBnXkFtZTcwODA5MjMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11132,11132,774095,http://www.imdb.com/title/tt774095,The Dudesons Movie,6.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzY4NDU5MzQwMl5BMl5BanBnXkFtZTcwNTI2NzMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11133,11133,492447,http://www.imdb.com/title/tt492447,Black Gold,7.2,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNjUzMDcyM15BMl5BanBnXkFtZTcwMjI1NzI0Mg@@._V1_UY268_CR43,0,182,268_AL_.jpg",2006
11135,11135,426501,http://www.imdb.com/title/tt426501,Johnny Was,5.7,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NjU4ODQwOF5BMl5BanBnXkFtZTcwNDIwMzIzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2006
11136,11136,460902,http://www.imdb.com/title/tt460902,Played,4.4,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDMwMzE4Njg4OF5BMl5BanBnXkFtZTcwNjUyNzI1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11138,11138,448075,http://www.imdb.com/title/tt448075,The Night Listener,5.9,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MzM0NjkzMF5BMl5BanBnXkFtZTcwMDA0MTkzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2006
11139,11139,414853,http://www.imdb.com/title/tt414853,Barnyard,5.6,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NDE0ODYyNF5BMl5BanBnXkFtZTcwNjQ3NzAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11148,11148,462590,http://www.imdb.com/title/tt462590,Step Up,6.5,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMDM5Mjc1Nl5BMl5BanBnXkFtZTcwMDkyODQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11149,11149,383060,http://www.imdb.com/title/tt383060,Zoom,4.2,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NjczMzUyM15BMl5BanBnXkFtZTcwMDEwMjQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11150,11150,479647,http://www.imdb.com/title/tt479647,Bon Cop Bad Cop,7.0,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NTkwMTcwM15BMl5BanBnXkFtZTcwNzIwNzE0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2006
11153,11153,433405,http://www.imdb.com/title/tt433405,Land of the Blind,6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5ODAyMTAxNl5BMl5BanBnXkFtZTcwNDk3OTQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11154,11154,468489,http://www.imdb.com/title/tt468489,Half Nelson,7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODg1OTIwNl5BMl5BanBnXkFtZTcwOTA3ODQzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",2006
11167,11167,472582,http://www.imdb.com/title/tt472582,2:37,6.9,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNjU2MjQzNl5BMl5BanBnXkFtZTcwOTk2NDc0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2006
11168,11168,433412,http://www.imdb.com/title/tt433412,Material Girls,3.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3MTY2MDAzMF5BMl5BanBnXkFtZTcwNjQ4MjUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11169,11169,384793,http://www.imdb.com/title/tt384793,Accepted,6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNzY5OTc3Nl5BMl5BanBnXkFtZTcwNjE4NDQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11179,11179,443543,http://www.imdb.com/title/tt443543,The Illusionist,7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MjQyMDkzN15BMl5BanBnXkFtZTcwNzAyNTQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11183,11183,436697,http://www.imdb.com/title/tt436697,The Queen,7.3,Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NTMxODg1Ml5BMl5BanBnXkFtZTcwMjEyMjczMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11185,11185,486551,http://www.imdb.com/title/tt486551,Beerfest,6.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NzYyMDE0OF5BMl5BanBnXkFtZTcwOTIzODczMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11186,11186,462346,http://www.imdb.com/title/tt462346,How to Eat Fried Worms,5.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MzgwNjcyOV5BMl5BanBnXkFtZTcwNjE3ODQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11187,11187,445990,http://www.imdb.com/title/tt445990,Invincible,7.1,Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NjI2ODA5MF5BMl5BanBnXkFtZTcwNjMyMTMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11188,11188,417225,http://www.imdb.com/title/tt417225,Idlewild,6.2,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTAxMTgyMDI2NF5BMl5BanBnXkFtZTcwMjU4NjgzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11203,11203,451176,http://www.imdb.com/title/tt451176,QuinceaÃ­Â±era,7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NzExMzU3Ml5BMl5BanBnXkFtZTcwNDQ5NTMzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11207,11207,450345,http://www.imdb.com/title/tt450345,The Wicker Man,3.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NzQ3NjgzN15BMl5BanBnXkFtZTYwMjk4NTU3._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11208,11208,473024,http://www.imdb.com/title/tt473024,Crossover,2.1,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NDg4MjUyMV5BMl5BanBnXkFtZTcwNzIzNTQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11215,11215,460989,http://www.imdb.com/title/tt460989,The Wind That Shakes the Barley,7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MjA5ODY2Ml5BMl5BanBnXkFtZTcwMTk2MTQ1MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",2006
11223,11223,464196,http://www.imdb.com/title/tt464196,Severance,6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjliNTUzYzktYjYzNC00NTk4LThmOGEtNjFlZWI2Nzc3ZjkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11225,11225,427969,http://www.imdb.com/title/tt427969,Hollywoodland,6.5,Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4ODQ2OTI5NF5BMl5BanBnXkFtZTcwMDIyNjYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11226,11226,475944,http://www.imdb.com/title/tt475944,The Covenant,5.3,Action,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjI1MTM1OTEwMV5BMl5BanBnXkFtZTcwODYzNzUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11229,11229,434139,http://www.imdb.com/title/tt434139,The Last Kiss,6.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxODM2MjQxNl5BMl5BanBnXkFtZTcwMzAwNDA0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",2006
11232,11232,423169,http://www.imdb.com/title/tt423169,Sherrybaby,6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1Mzc0ODE4MF5BMl5BanBnXkFtZTcwNjU1MzYzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11234,11234,387808,http://www.imdb.com/title/tt387808,Idiocracy,6.6,Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWQ4MzI2ZDQtYjk3MS00ODdjLTkwN2QtOTBjYzIwM2RmNzgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11235,11235,486358,http://www.imdb.com/title/tt486358,Jesus Camp,7.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzEyZjJlMTQtNWVhZC00NTI3LTk2MmYtYmNjY2JjMDEwNGY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11240,11240,414993,http://www.imdb.com/title/tt414993,The Fountain,7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5OTczMTcxMV5BMl5BanBnXkFtZTcwNDg3MTEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11242,11242,118644,http://www.imdb.com/title/tt118644,Assassi,6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNjA0MjY2M15BMl5BanBnXkFtZTgwMjkxMzgwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg",s)
11247,11247,354899,http://www.imdb.com/title/tt354899,The Science of Sleep,7.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NTcxNzY5NV5BMl5BanBnXkFtZTcwODk5NTQzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11253,11253,387877,http://www.imdb.com/title/tt387877,The Black Dahlia,5.6,Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDc1OTQ5NF5BMl5BanBnXkFtZTcwNzE1ODUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
11254,11254,380066,http://www.imdb.com/title/tt380066,The Woods,5.7,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzMzMTRkNGUtMjY4ZS00OTBjLWI1Y2YtMTE3NjJiYWZjMzRhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",2006
11255,11255,430779,http://www.imdb.com/title/tt430779,Everyone's Hero,5.8,Animation,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MTgwNzY5N15BMl5BanBnXkFtZTcwNDU0OTUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",2006
